1	15.0038	3.3605	5.15719	0.581004	1.52845	lidar	1	15.0261	3.5067	14.9085	4.97695	15.0122	3.38932	4.23744	2.68703	14.8908	4.83032	5.15739	0.612519	1.52341
1	15.4524	3.71039	5.25521	0.625135	1.51646	lidar	1	15.5236	3.82936	15.3956	5.31508	15.4306	3.66572	4.12575	2.83789	15.3282	5.19418	5.25542	0.656758	1.51114
1	15.9267	3.98543	5.28679	0.585064	1.53067	lidar	1	15.9774	4.00094	15.8439	5.50083	15.8375	3.95719	4.00571	2.98817	15.7936	5.48393	5.28696	0.616604	1.5248
1	16.3402	4.34874	5.32629	0.640224	1.60703	lidar	1	16.3313	4.44499	16.1836	5.95578	16.2319	4.26363	3.87716	3.13723	16.1954	5.86008	5.32648	0.67182	1.60092
1	16.7076	4.67725	5.25661	0.6789	1.66589	lidar	1	16.6039	4.67344	16.4489	6.19267	16.613	4.5849	3.74	3.28438	16.5523	6.19999	5.2568	0.710526	1.6596
1	17.0446	5.10319	5.28578	0.789719	1.70128	lidar	1	16.9955	5.21099	16.8234	6.74226	16.9799	4.92077	3.59416	3.42897	16.8758	6.63639	5.28601	0.821427	1.69476
1	17.375	5.46111	5.21683	0.819303	1.69303	lidar	1	17.2894	5.43542	17.1102	6.97581	17.3319	5.27094	3.4396	3.57028	17.1947	7.00451	5.21708	0.851011	1.68616
1	17.7961	5.72733	5.13437	0.723223	1.74729	lidar	1	17.7853	5.62476	17.5998	7.18063	17.6679	5.63506	3.27637	3.70762	17.6073	7.28373	5.13455	0.754767	1.74011
1	18.1529	6.10876	5.15449	0.757328	1.82141	lidar	1	18.1263	6.16985	17.9235	7.73616	17.9872	6.01269	3.10453	3.84027	17.952	7.67618	5.15464	0.788855	1.81411
1	18.3719	6.57525	5.12514	0.930035	1.95718	lidar	1	18.2164	6.66138	17.9982	8.23028	18.2888	6.40332	2.92421	3.96753	18.1561	8.14937	5.12533	0.961591	1.94948
1	18.6586	6.89171	4.97383	0.902727	1.94954	lidar	1	18.5422	6.76013	18.3207	8.33922	18.572	6.80638	2.7356	4.08867	18.4327	8.47455	4.97402	0.934338	1.94167
1	19.0701	7.21418	4.98385	0.807762	1.93247	lidar	1	19.1441	7.18344	18.909	8.78123	18.8359	7.22122	2.53893	4.20299	18.834	8.80981	4.98395	0.839219	1.92468
1	19.2091	7.72742	4.97956	1.02872	2.17975	lidar	1	19.0138	7.8688	18.7572	9.46215	19.0798	7.64712	2.3345	4.3098	18.9566	9.32726	4.97974	1.06042	2.17133
