1	18.6584	6.92773	5.11876	0.917805	0.962932	lidar	1	18.5422	6.76013	18.3207	8.33922	18.572	6.80638	2.7356	4.08867	18.4812	7.72088	5.05983	0.971084	0.358841
1	19.0894	7.23748	5.11853	0.798462	0.956451	lidar	1	19.1441	7.18344	18.909	8.78123	18.8359	7.22122	2.53893	4.20299	18.8325	8.08977	5.06313	0.975776	0.331682
1	19.2368	7.7691	5.11431	1.00336	1.13836	lidar	1	19.0138	7.8688	18.7572	9.46215	19.0798	7.64712	2.3345	4.3098	19.0466	8.56119	5.06277	1.03607	0.355211
1	19.2875	8.28401	5.09629	1.32629	1.53389	lidar	1	19.132	8.12845	18.8673	9.72539	19.3028	8.08329	2.12266	4.40842	19.2334	9.01019	5.04253	1.09092	0.373001
1	19.4115	8.70082	5.06301	1.40923	1.55902	lidar	1	19.347	8.30741	19.0765	9.91102	19.5042	8.5289	1.90381	4.49819	19.4259	9.41562	5.00404	1.12831	0.37507
1	19.8824	9.08494	5.04132	0.940314	1.70626	lidar	1	20.0039	8.8906	19.7147	10.5146	19.6835	8.983	1.67841	4.57848	19.7	9.82498	5.0009	1.1372	0.350392
1	20.1752	9.48632	5.03956	0.943576	1.75279	lidar	1	20.1574	9.45949	19.8503	11.088	19.8398	9.44463	1.44697	4.64869	19.9286	10.2737	5.00463	1.16284	0.342042
1	20.3376	9.94608	5.03416	1.03448	1.74567	lidar	1	20.1573	9.90876	19.8361	11.537	19.9728	9.91275	1.21005	4.70826	20.0897	10.7424	4.999	1.20712	0.351059
1	20.3662	10.4732	5.02883	1.27609	1.82826	lidar	1	20.166	10.4687	19.8272	12.097	20.0818	10.3863	0.968259	4.75666	20.1875	11.2412	4.99557	1.26894	0.374397
1	20.4273	10.9877	5.02904	1.41233	1.76838	lidar	1	20.371	11.0109	20.0151	12.6453	20.1663	10.864	0.722256	4.7934	20.2857	11.7458	5.00037	1.32298	0.388542
1	20.3845	11.4907	5.02663	1.65278	1.7755	lidar	1	20.3164	11.3483	19.9499	12.9809	20.2261	11.3449	0.472738	4.81807	20.3322	12.2373	4.98692	1.38403	0.408486
1	20.5066	11.9699	5.01641	1.50403	1.77317	lidar	1	20.6141	11.9422	20.2288	13.5838	20.2608	11.8275	0.220439	4.83027	20.4153	12.7335	4.99019	1.42516	0.408554
1	20.3764	12.4791	5.02155	1.73004	1.68597	lidar	1	20.3263	12.4966	19.9237	14.1289	20.2701	12.3108	-0.0338694	4.82968	20.3771	13.2562	4.99011	1.5024	0.440046
1	20.3754	12.9691	5.0169	1.69237	1.73538	lidar	1	20.498	12.8924	20.083	14.5299	20.254	12.7933	-0.28939	4.81605	20.3714	13.7525	4.98452	1.55597	0.448673
1	20.184	13.4321	5.00853	1.87036	1.70501	lidar	1	20.1943	13.1688	19.7707	14.7966	20.2122	13.2738	-0.545298	4.78918	20.2666	14.2259	4.95597	1.6342	0.479362
1	20.2583	13.9333	4.99379	1.68186	1.73274	lidar	1	20.3245	13.8896	19.8782	15.5212	20.1449	13.7509	-0.800753	4.74892	20.1892	14.7199	4.95392	1.69395	0.489725
